date,time,broad_info,company_info,category
2025.05.10,00:03,못난이명란1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,식품
2025.05.10,00:20,쇼킹20-카무트브랜드밀을 담은 하루견과바(250415)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.05.10,00:31,[전고객 고급우양산] 보스티나 더 플러스! 본품 10박스+앰플 10매+빗 5개SK스토아,SK스토아,화장품/미용
2025.05.10,00:31,헤어랩 7종 풀패키지SK스토아,SK스토아,화장품/미용
2025.05.10,00:32,[원장님패키지] 재클린스타일 퍼펙트볼륨 대용량 170mlX6 + 방송에서만 대용량 1개 더! + 중용량 3종 2세트쇼핑엔티,쇼핑엔티,화장품/미용
2025.05.10,00:37,[특대용량패키지] NEW 성분에디터 2중 녹는실 리프팅 앰플 세트 (특대용량60ml*6+어플리케이터 6개)신세계쇼핑,신세계쇼핑,화장품/미용
2025.05.10,00:38,[GS단독 원더브라]25SS 최신상 NEW라이트 원더핏 브라팬티 5세트GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,패션의류
2025.05.10,00:40,바디랩 유기농 레몬즙(250115)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.05.10,00:40,[보타닉가든 바이 파슨스] 24SS 클래식 벨티드 원피스롯데원티비,롯데원티비,패션의류
2025.05.10,00:45,[온플/1만원인하] M12 25SS 여성 USA코튼®100% 티셔츠 5종CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.05.10,01:00,히트상품 앵콜방송1부NS홈쇼핑,NS홈쇼핑,식품
2025.05.10,01:00,박연경의 한우 도가니탕 10팩공영쇼핑,공영쇼핑,식품
2025.05.10,01:00,[특별구성] 고래사어묵 프리미엄 어묵 세트 (29개 / 16종)홈앤쇼핑,홈앤쇼핑,식품
2025.05.10,01:04,DKNY의류1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,패션의류
2025.05.10,01:05,[방송에서만] 해피한 자유숙박권 7박 / 전국 100여개 호텔&리조트&펜션 / 1년간 자유롭게 이용가능GS홈쇼핑,GS홈쇼핑,여가/생활편의
2025.05.10,01:10,데이즈온알파CD(건강식품)현대홈쇼핑,현대홈쇼핑,식품
2025.05.10,01:10,[BRAUN]  전기면도기 Series9 PRO 9470cc 블랙  [9N70]CJ온스타일,CJ온스타일,생활/건강
2025.05.10,01:10,[LBL] 25SS 실크블렌디드 플라워 아플리케 가디건+하프니트 앙상블롯데홈쇼핑,롯데홈쇼핑,패션의류
2025.05.10,01:20,[이태리 직수입] 산줄리아노 엑스트라버진 올리브오일 3병 + 발사믹 비네거 1병롯데원티비,롯데원티비,식품
2025.05.10,01:31,(바디수트 최다구성!) 슬림핏 올인원 바디수트 2+2 더블 패키지(4종)SK스토아,SK스토아,패션의류
2025.05.10,01:32,테이핑테크 4세대 무릎집중형  무릎보호대쇼핑엔티,쇼핑엔티,패션의류
2025.05.10,01:38,"[론칭가69,900원→2만원↓]  블루핏 데님 셔츠신세계쇼핑",신세계쇼핑,패션의류
2025.05.10,01:39,발로쓱 실내화 2족+청소포 200장(100켤레)GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,생활/건강
2025.05.10,01:40,김정문알로에 안티에이징 크림(250328)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,화장품/미용
2025.05.10,01:42,해초미인 두부면 20봉+비빔10+메밀소바10KT알파쇼핑,KT알파쇼핑,식품
2025.05.10,01:45,신영와코루 V44 바디쉐이퍼 패키지CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.05.10,01:55,[TV쇼핑] 닌자 무선 블라스트 포터블 블렌더 BC151KRCJ온스타일 플러스,CJ온스타일 플러스,디지털/가전
2025.05.10,02:00,"[폴앤조] ○ (런칭가 69,000원!) 25NEW 울캐시미어 블렌딩 홀가먼트 숄 가디건롯데원티비",롯데원티비,패션의류
2025.05.10,02:00,[매장동일 정품][비버리힐즈폴로클럽]25SS 여성 옥스포드 셔츠 3종홈앤쇼핑,홈앤쇼핑,패션의류
2025.05.10,02:00,히트상품 앵콜방송 2부NS홈쇼핑,NS홈쇼핑,식품
2025.05.10,02:00,"[컬럼비아] (최초가 139,000원)[컬럼비아] 25SS 여성 옴니쉴드 자켓 1종 + 셋업 2종롯데홈쇼핑",롯데홈쇼핑,패션의류
2025.05.10,02:00,예미정 종가 떡갈비 36장공영쇼핑,공영쇼핑,식품
2025.05.10,02:00,[GS단독] 이연복 팔보채 5세트 (해산물모둠 5팩 + 야채모둠 5팩 + 소스5팩)GS홈쇼핑,GS홈쇼핑,식품
2025.05.10,02:00,옥수수1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,식품
2025.05.10,02:05,[최신상]골리 무가당 애사비 구미 7통CJ온스타일 플러스,CJ온스타일 플러스,식품
2025.05.10,02:10,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,패션잡화
