date,time,broad_info,company_info,category
2025.05.13,00:03,반건조노가리1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,식품
2025.05.13,00:05,[32주+2주] 더 콜라겐구미 클래식 34주분 (21구미 x 34봉)롯데홈쇼핑,롯데홈쇼핑,식품
2025.05.13,00:31,25 Summer 링클프리 썸머수트 2종SK스토아,SK스토아,패션의류
2025.05.13,00:32,"방송에서만 엘클레어 필링젤 8종 세트(아보카도2,라벤더2,레몬2+로즈2) 쇼핑엔티",쇼핑엔티,디지털/가전
2025.05.13,00:37,"[론칭가69,000원→2만원↓] 블루핏 코튼 스판 팬츠신세계쇼핑",신세계쇼핑,패션의류
2025.05.13,00:38,덴프스 NEW 트루바이타민I 멀티비타민&루테인 6개월분GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,식품
2025.05.13,00:40,틴타 컬러테라피 컬러링북(250425)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,생활/건강
2025.05.13,00:40,슬룸 허리편한케어 4in1 허리마사지기 목편한케어 목마사지기 풀세트KT알파쇼핑,KT알파쇼핑,생활/건강
2025.05.13,00:40,[3.1 필립림 스튜디오] ○ 25SS Premium 메탈릭 프렌치 린넨 블렌디드 자켓롯데원티비,롯데원티비,패션의류
2025.05.13,00:45,[온플] M12 25SS 여성 브이넥 돌먼니트 4종CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.05.13,01:00,[제주하씸] 제주 보조개 남진해 5kg(카라오렌지+폰캉)공영쇼핑,공영쇼핑,식품
2025.05.13,01:00,데이즈온알파CD(건강식품)현대홈쇼핑,현대홈쇼핑,식품
2025.05.13,01:00,메디큐브 에이지알 하이포커스샷+울트라튠GS홈쇼핑,GS홈쇼핑,디지털/가전
2025.05.13,01:00,신영와코루 V44 바디쉐이퍼 패키지CJ온스타일,CJ온스타일,패션의류
2025.05.13,01:00,히트상품 앵콜방송1부NS홈쇼핑,NS홈쇼핑,식품
2025.05.13,01:01,[빠른배송] 스와니브 캐비어 아이크림 10종 + 무료체험 1종홈앤쇼핑,홈앤쇼핑,화장품/미용
2025.05.13,01:03,가리비1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,식품
2025.05.13,01:05,[위바이옴] ○[더블] NEW 두뇌엔 닥터 PS 맥스 (2g*30포*6박스)롯데홈쇼핑,롯데홈쇼핑,식품
2025.05.13,01:31,칼만 스텐큐브웨이브 밧드 13P쇼핑엔티,쇼핑엔티,생활/건강
2025.05.13,01:31,[1+1]미로 12인치 무소음 BLDC 팬 HM12SFSK스토아,SK스토아,디지털/가전
2025.05.13,01:38,"[론칭가79,000원->2만원↓]에디션S 썸머 사파리 자켓신세계쇼핑",신세계쇼핑,패션의류
2025.05.13,01:39,헬시온 25SS 양가죽 이지슬립 스니커즈GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,스포츠/레저
2025.05.13,01:40,경남제약 리포좀 소연골콘드로이친(241220)_기존가현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.05.13,01:41,[무선] 기름 연기먹는 노피 이동식 미니후드+사은품(일회용필터100매)KT알파쇼핑,KT알파쇼핑,디지털/가전
2025.05.13,01:45,[FRYE]프라이 25SS 인트레치아토 샌들CJ온스타일 플러스,CJ온스타일 플러스,패션잡화
2025.05.13,01:55,밀라 25SS 프렌치 린넨 혼방 티블라우스 4종CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.05.13,02:00,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,스포츠/레저
2025.05.13,02:00,고수록 4종떡세트100개(검정깨두텁떡+콩고물찹쌀떡+생모시두텁떡+검정깨인절미)공영쇼핑,공영쇼핑,식품
2025.05.13,02:00,[울시] ○ 울시 여성 코튼 케이블 니트 3종롯데원티비,롯데원티비,스포츠/레저
2025.05.13,02:00,[무료체험7일]해피콜 스텔라 IH 다이아몬드 프라이팬 5P세트CJ온스타일,CJ온스타일,생활/건강
