date,time,broad_info,company_info,category
2025.05.15,00:31,[방송에서만] 효모 스페르미딘 맥스 12개월 | 원산지 : 상품정보 참조SK스토아,SK스토아,식품
2025.05.15,00:32,[신상품 1등] 5일지속 두피타투 신개념 타투그리모 컬러링 에센스 6EA+헤어라이너1EA쇼핑엔티,쇼핑엔티,디지털/가전
2025.05.15,00:35,카메이트 신차장기렌터카 비교견적 (상담신청)KT알파쇼핑,KT알파쇼핑,여가/생활편의
2025.05.15,00:37,20064431 라이나 전에없던 치매간병보험(0424.김)신세계쇼핑,신세계쇼핑,도서
2025.05.15,00:38,흥국화재 흥Good 모두 담은 암보험PLUSGS홈쇼핑 마이샵,GS홈쇼핑 마이샵,
2025.05.15,00:40,다이슨 V10/디지털슬림 옵틱청소기(250506)_재편집현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,디지털/가전
2025.05.15,00:40,[상담예약] ☆ 정수기 렌탈☆롯데원티비,롯데원티비,여가/생활편의
2025.05.15,00:41,양평해장국1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,식품
2025.05.15,00:45,[온플]카빌리지 신차장기렌터카 비교견적CJ온스타일 플러스,CJ온스타일 플러스,여가/생활편의
2025.05.15,01:00,[방송에서만] 고업 베르가못샷 10박스홈앤쇼핑,홈앤쇼핑,식품
2025.05.15,01:00,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,식품
2025.05.15,01:00,[방송에서만][4+2박스]포모라인 엑스트라 L112 다이어트 (750mgX90정)x6박스롯데홈쇼핑,롯데홈쇼핑,식품
2025.05.15,01:00,[8주분]레이델 폴리코사놀 더블액션 4박스(112정)GS홈쇼핑,GS홈쇼핑,식품
2025.05.15,01:00,[24년수확] 김연도 오색현미16봉+홍미4봉공영쇼핑,공영쇼핑,식품
2025.05.15,01:00,[TV LIVE ]원핏 최대함량 알파CD 제로파우더 12박스CJ온스타일,CJ온스타일,식품
2025.05.15,01:00,히트상품 앵콜방송1부NS홈쇼핑,NS홈쇼핑,식품
2025.05.15,01:31,원핏 제로파우더 12박스 | 원산지 : 상품정보 참조SK스토아,SK스토아,식품
2025.05.15,01:31,[전 구매 고객 드라이기 증정 ]보스티나 3분 염색제  10세트 쇼핑엔티,쇼핑엔티,패션의류
2025.05.15,01:35,[방송혜택][무18개월][유한양행] 혈당유산균  와이즈바이옴 당큐락 9개월KT알파쇼핑,KT알파쇼핑,식품
2025.05.15,01:38,"[론칭가79,900원→2만원↓] 블루핏 커브드 데님 2종신세계쇼핑",신세계쇼핑,패션의류
2025.05.15,01:39,[GS단독] 이연복 북경오리 5세트(통오리고기 5팩+소스 5팩+밀전병 1팩(42장))GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,식품
2025.05.15,01:40,한미 검은콩 고칼슘두유(250109)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.05.15,01:41,오토다이렉트카1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,여가/생활편의
2025.05.15,01:45,[방송][더블] 신일 12인치 BLDC 팬 베이지 SIF-AB12HSPCJ온스타일 플러스,CJ온스타일 플러스,디지털/가전
2025.05.15,01:55,에디바우어 25SS 쿨에어 하프셔츠자켓 3종 남성용CJ온스타일 플러스,CJ온스타일 플러스,스포츠/레저
2025.05.15,02:00,[콘스텅스 파리] 25SS 여성 썸머 라이트 프리미엄 워싱 세미 플레어핏 데님 3종홈앤쇼핑,홈앤쇼핑,패션의류
2025.05.15,02:00,오토다이렉트카2NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,여가/생활편의
2025.05.15,02:00,"[최초가69,900]셀렙샵 에디션 아세테이트 반팔 점퍼CJ온스타일",CJ온스타일,패션의류
2025.05.15,02:00,"다미소반 쌀국수 30개 (멸치맛,해물맛,사골맛)공영쇼핑",공영쇼핑,식품
2025.05.15,02:00,히트상품 앵콜방송 2부NS홈쇼핑,NS홈쇼핑,식품
2025.05.15,02:00,[안국약품] ○[안국약품]더 블랙 맥주효모 비오틴 12개월분(900mgX60정X6박스)롯데원티비,롯데원티비,식품
2025.05.15,02:00,라삐아프 25SS 크링클 풀오버 3종GS홈쇼핑,GS홈쇼핑,패션의류
2025.05.15,02:00,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,디지털/가전
2025.05.15,02:00,[인터메조] 인터메조 25SS 남성 썸머 워셔블 수트 2세트롯데홈쇼핑,롯데홈쇼핑,패션의류
2025.05.15,02:05,[온플] 칼라거펠트 25SS 아세테이트 세일러 플리츠 원피스CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.05.15,02:11,(2만원최초인하)25SS 수트 셋업 4종SK스토아,SK스토아,패션의류
2025.05.15,02:15,[방송][더블] 신일 12인치 BLDC 팬 베이지 SIF-AB12HSPCJ온스타일 플러스,CJ온스타일 플러스,디지털/가전
2025.05.15,02:20,[N32] 레귤러 폼 스페셜 침대 풀 패키지 Q(프레임 + 매트리스)롯데원티비,롯데원티비,가구/인테리어
2025.05.15,02:20,Ai쇼핑쇼-마이메이트 유기농 엑스트라버진 올리브유(250507)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.05.15,02:25,Ai쇼핑쇼-푸응 파비플로라 시르투인(250507)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.05.15,02:25,에디바우어 25SS 쿨에어 하프셔츠자켓 3종 남성용CJ온스타일 플러스,CJ온스타일 플러스,스포츠/레저
