date,time,broad_info,company_info,category
2025.04.16,00:02,크로커다일 속옷1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,패션의류
2025.04.16,00:20,바이오디랩 더콜라겐100(250317)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.04.16,00:31,[방송에서만 무료체험 1박스 더]원데이 알파시클로덱스트린 알파CD18박스+무료체험1박스 더 | 원산지 : 상품정보 참조SK스토아,SK스토아,식품
2025.04.16,00:32,25SS 레드캠프 멀티포켓 남성 점퍼 1종쇼핑엔티,쇼핑엔티,패션의류
2025.04.16,00:37,♥ UPGRADE! 최신상 ♥ 컬러딥 글루타치온 비타플러스 마스크팩 5박스 신세계쇼핑,신세계쇼핑,화장품/미용
2025.04.16,00:38,D)에버콜라겐 타임비오틴 셀 트리플 구성 (540포)GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,식품
2025.04.16,00:40,[에스까다] O [ESCADA] 25SS 여성 가디건 자켓롯데원티비,롯데원티비,패션의류
2025.04.16,00:40,자르 에어건 무선청소기(LT-117) 1+1세트KT알파쇼핑,KT알파쇼핑,디지털/가전
2025.04.16,00:45,아토피협회인증 이븐네이처 포레스트 코튼타월 20PCJ온스타일 플러스,CJ온스타일 플러스,생활/건강
2025.04.16,01:00,[닥터린] 발아 카무트 브랜드밀 함유 효소S 12박스공영쇼핑,공영쇼핑,식품
2025.04.16,01:00,[NEW]매일유업 셀렉스 프로틴 락토프리 플러스 6통 + 보틀1개GS홈쇼핑,GS홈쇼핑,식품
2025.04.16,01:00,[위바이옴] ★한박스 더!★ 고업 액상 베르가못 샷 10+1박스 (20g*14병*11박스)롯데홈쇼핑,롯데홈쇼핑,식품
2025.04.16,01:00,[LIVE]유한양행 당큐락 HAC01 혈당 유산균 9개월분CJ온스타일,CJ온스타일,식품
2025.04.16,01:00,[방송에서만 18박스+1박스 더]데이즈온 원데이 알파시클로 덱스트린홈앤쇼핑,홈앤쇼핑,식품
2025.04.16,01:00,리오벨(패션Lab)현대홈쇼핑,현대홈쇼핑,패션의류
2025.04.16,01:00,히트상품 앵콜방송1부NS홈쇼핑,NS홈쇼핑,식품
2025.04.16,01:03,뱅뱅의류 1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,패션의류
2025.04.16,01:20,[방송에서만][홈쇼핑 유일 근력 단백질] 매일유업 셀렉스 프로틴 락토프리 플러스 12통 + 보틀 2개롯데원티비,롯데원티비,식품
2025.04.16,01:20,부케가르니 딥클리어 칫솔치약(240617)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,생활/건강
2025.04.16,01:31,[방송에서만 무료체험 1박스 더]원데이 알파시클로덱스트린 알파CD18박스+무료체험1박스 더 | 원산지 : 상품정보 참조SK스토아,SK스토아,식품
2025.04.16,01:31,[쇼핑엔티 단독구성!!] 삼육 검은콩과 칼슘 + 삼육두유 (총 80팩)쇼핑엔티,쇼핑엔티,식품
2025.04.16,01:38,(백화점동일상품.아쇼라최초!)25SS 플리츠미  카라 재킷 셋업 2종신세계쇼핑,신세계쇼핑,패션의류
2025.04.16,01:38,[25SS신상]브이컷 스프링 점퍼 1종신세계쇼핑,신세계쇼핑,패션의류
2025.04.16,01:39,[25SS 최신상]베네통 남여공용 시그니처 코튼 티셔츠 5종GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,출산/육아
2025.04.16,01:40,[50%세일]닥터린 콘드로이친 콘레이티 MBP + K2 12개월분KT알파쇼핑,KT알파쇼핑,식품
2025.04.16,01:45,[더엣지X바이에딧]25SS 마이데이지 링거티셔츠 3종CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.16,01:55,[미리주문10%↓][더엣지X바이에딧] 25SS 블러썸 아일렛 셔츠 1종CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.16,02:00,히트상품 앵콜방송 2부NS홈쇼핑,NS홈쇼핑,식품
2025.04.16,02:00,[공식수입정품] 아쉬(ASH) LUX 에어힐 스니커즈롯데원티비,롯데원티비,패션잡화
2025.04.16,02:00,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,패션의류
2025.04.16,02:00,Ai쇼핑쇼-신영와코루 감각미 라운지웨어(250403)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션의류
2025.04.16,02:00,"[최초가79,900]셀렙샵에디션 럭셔리 자카드 트래블셋업 2종CJ온스타일",CJ온스타일,패션의류
2025.04.16,02:00,[인기폭발][에스콰이아] 24FW 최신상 카밀라 핸드백 2종홈앤쇼핑,홈앤쇼핑,패션잡화
2025.04.16,02:00,제메이스 24K순금 행운 물고기 반지 2.2g+24K순금 골드바GS홈쇼핑,GS홈쇼핑,패션잡화
2025.04.16,02:00,영월농협 서리태콩 500g X 4팩 (총 2Kg)공영쇼핑,공영쇼핑,식품
2025.04.16,02:00,보람상조1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,여가/생활편의
2025.04.16,02:00,"[컬럼비아] (최초가 139,000원)[컬럼비아] 25SS 여성 옴니쉴드 자켓 1종 + 셋업 2종롯데홈쇼핑",롯데홈쇼핑,패션의류
2025.04.16,02:05,Ai쇼핑쇼-블루코마티 람프시 로퍼(250409)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션잡화
2025.04.16,02:05,[최화정 착용] VW베라왕 25SS 아이코닉 선글라스 VW518CJ온스타일 플러스,CJ온스타일 플러스,패션잡화
2025.04.16,02:11,수제 보브 통가발SK스토아,SK스토아,화장품/미용
2025.04.16,02:15,Ai쇼핑쇼-이상봉에디션 플라워 스카프/버킷햇(250402)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션잡화
2025.04.16,02:15,일양약품 리포좀 콘드로이친 12개월CJ온스타일 플러스,CJ온스타일 플러스,식품
2025.04.16,02:19,H 뉴트리디데이 혈당혈행혈압 트리플케어 6병(12개월분)GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,식품
2025.04.16,02:20,Ai쇼핑쇼-블루코마티 람프시 로퍼(250409)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션잡화
2025.04.16,02:25,[더엣지X바이에딧]25SS 마이데이지 링거티셔츠 3종CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.16,02:25,Ai쇼핑쇼-이상봉에디션 플라워 스카프/버킷햇(250402)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션잡화
2025.04.16,02:30,Ai쇼핑쇼-블루코마티 람프시 로퍼(250409)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션잡화
2025.04.16,02:30,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,패션잡화
2025.04.16,02:31,슈리오 소가죽 위빙 로퍼쇼핑엔티,쇼핑엔티,패션잡화
2025.04.16,02:35,Ai쇼핑쇼-이상봉에디션 플라워 스카프/버킷햇(250402)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션잡화
