date,time,broad_info,company_info,category
2025.04.25,00:00,예다함상조NS홈쇼핑,NS홈쇼핑,여가/생활편의
2025.04.25,00:00,리고아몬드땅콩스프레드1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,식품
2025.04.25,00:37,20064733 현대  간편건강보험S(포트메리온 4종)(0324 차)(건)신세계쇼핑,신세계쇼핑,식품
2025.04.25,00:40,[닥터린] 방송에서만!●[12+6개월] 식물성 멜라토닌 함유 멜라바인 18박스롯데원티비,롯데원티비,식품
2025.04.25,00:45,[더마픽스] 휴멀콜라겐마스크 60매CJ온스타일 플러스,CJ온스타일 플러스,화장품/미용
2025.04.25,01:00,[비에날씬] ☆슬림플러스 2박스 더☆[NEW 비에날씬][9개월]☆BNR17☆ 비에날 씬 프로 (425mg x 30캡슐 x 9박스)+ 슬림플러스 2박스(14포x2박스)롯데홈쇼핑,롯데홈쇼핑,식품
2025.04.25,01:00,[서울대학교 위바이옴] 최신상 두뇌엔 닥터 PS맥스 포스파티딜세린 6개월분GS홈쇼핑,GS홈쇼핑,식품
2025.04.25,01:00,넥센타이어1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,여가/생활편의
2025.04.25,01:00,폴드온 트레일 조끼홈앤쇼핑,홈앤쇼핑,패션의류
2025.04.25,01:00,(D0331-0404) 베리썸 립타투(이현지)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,화장품/미용
2025.04.25,01:00,닥터필글루타치온(건강식품)현대홈쇼핑,현대홈쇼핑,식품
2025.04.25,01:00,[파인] 자연산 손질통오징어 특대 200g×12미(팩당1미)공영쇼핑,공영쇼핑,식품
2025.04.25,01:00,히트상품 앵콜방송1부NS홈쇼핑,NS홈쇼핑,식품
2025.04.25,01:00,[Calvin Klein Sport]25SS 에슬레틱 2.5 셋업 3종 여성CJ온스타일,CJ온스타일,패션의류
2025.04.25,01:20,[위바이옴] ○[방송에서만/더블] NEW 두뇌엔 닥터 PS 맥스 (2g*30포*6박스)롯데원티비,롯데원티비,식품
2025.04.25,01:30,라이필비오틴맥스(건강식품)(재)현대홈쇼핑,현대홈쇼핑,식품
2025.04.25,01:40,락앤락 비스프리 온더테이블 밀폐용기(240712)_기존가현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,생활/건강
2025.04.25,02:00,마르호야 천연 소가죽 알리칸테백GS홈쇼핑,GS홈쇼핑,패션잡화
2025.04.25,02:00,히트상품 앵콜방송 2부NS홈쇼핑,NS홈쇼핑,식품
2025.04.25,02:00,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,여가/생활편의
2025.04.25,02:00,보람상조1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,여가/생활편의
2025.04.25,02:00,[인디고랩] 25SS 여성 COOL 씬라이트 릴렉스 데님팬츠 3종홈앤쇼핑,홈앤쇼핑,패션의류
2025.04.25,02:00,[캘빈클라인퍼포먼스] 남여공용 패디드 보머 자켓롯데홈쇼핑,롯데홈쇼핑,패션의류
2025.04.25,02:10,[만블링 시즌2] 한우구이세트(등심6팩+채끝2팩)공영쇼핑,공영쇼핑,식품
2025.04.25,02:20,한미 검은콩 고칼슘두유(250109)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.04.25,02:30,[캘빈클라인스포츠] 25SS 여성 상의 3종 세트 (자켓+긴팔티+반팔티)롯데홈쇼핑,롯데홈쇼핑,패션의류
2025.04.25,02:50,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,화장품/미용
2025.04.25,02:51,베스트하임 브리넥스 980g 초경량청소기GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,디지털/가전
2025.04.25,03:00,캐나다산 황금오일 대마종자유 12박스+방송중 6박스 더 (총 18개월분)GS홈쇼핑,GS홈쇼핑,식품
2025.04.25,03:10,"[닥터린]콘드로이친MBP(1,200mg*30정)*12박스_N2공영쇼핑",공영쇼핑,식품
2025.04.25,03:10,(방송에서만 최다) 스와니브 24K 골드 스네일 풀기초 5종 패키지 x 3세트홈앤쇼핑,홈앤쇼핑,화장품/미용
2025.04.25,03:20,히트상품 앵콜방송3부NS홈쇼핑,NS홈쇼핑,식품
2025.04.25,03:20,[한일전기(가전)]  ○ 한일 3.2L 대용량 엣지 스텐 믹서기 NMF-3990WR롯데원티비,롯데원티비,디지털/가전
2025.04.25,03:21,컬럼비아 여성 25SS 최신상 기능성 여름 셋업 4종GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,스포츠/레저
2025.04.25,03:30,[닥터린] 발아 카무트 브랜드밀 함유 효소S 12박스공영쇼핑,공영쇼핑,식품
2025.04.25,03:30,[한일전기(가전)]  ● 한일 3.2L 대용량 엣지 스텐 믹서기 NMF-3990WR롯데원티비,롯데원티비,디지털/가전
2025.04.25,03:30,[플리츠미] 25SS 플리츠 쿠튀르 원피스롯데홈쇼핑,롯데홈쇼핑,패션의류
2025.04.25,03:32,빈블랑 2025 올뉴 확장형 드레스룸 2세트GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,가구/인테리어
2025.04.25,03:40,델리원 실리콘백 12종GS홈쇼핑,GS홈쇼핑,생활/건강
2025.04.25,03:40,[한일전기(가전)] (3)  한일 3.2L 대용량 엣지 스텐 믹서기 NMF-3990WR롯데원티비,롯데원티비,디지털/가전
2025.04.25,03:40,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,생활/건강
2025.04.25,03:40,온부기 온열 부항의료기기(240320)_자막방송현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,생활/건강
2025.04.25,03:50,[한일전기(가전)]  ● 한일 3.2L 대용량 엣지 스텐 믹서기 NMF-3990WR롯데원티비,롯데원티비,디지털/가전
2025.04.25,04:00,히트상품 앵콜방송4부NS홈쇼핑,NS홈쇼핑,식품
