date,time,broad_info,company_info,category
2025.04.17,00:02,두부품은국수1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,식품
2025.04.17,00:31,25SS 남성 뉴 시그니처핏 썸머 에어 수트 2종SK스토아,SK스토아,패션의류
2025.04.17,00:32,[쇼핑엔티 단독구성!!] 삼육 검은콩과 칼슘 + 삼육두유 (총 80팩)쇼핑엔티,쇼핑엔티,식품
2025.04.17,00:37,"20061364 AIA 건강 플러스 암보험(대형 에어프라이어)(1028,주)(건)신세계쇼핑",신세계쇼핑,디지털/가전
2025.04.17,00:40,트윙고 트래블쿠커 스텐전기포트(250313)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,디지털/가전
2025.04.17,00:40,[하나손해보험] 하나 3대질환보험 1.1롯데원티비,롯데원티비,여가/생활편의
2025.04.17,00:45,[더마시모] 리덴실100 두피 밀도 앰플 3박스CJ온스타일 플러스,CJ온스타일 플러스,화장품/미용
2025.04.17,01:00,히트상품 앵콜방송1부NS홈쇼핑,NS홈쇼핑,식품
2025.04.17,01:00,[로얄폴리스꿀]★프로폴리스 2통 더!★비앤유 프로폴리스 로열젤리 허니믹스처(190g×5병)+ 프로폴리스 구강 스프레이(30ml*3개)롯데홈쇼핑,롯데홈쇼핑,식품
2025.04.17,01:00,쿠진아트에어프라이어(주방)현대홈쇼핑,현대홈쇼핑,디지털/가전
2025.04.17,01:00,[12박스]원핏 제로파우더 알파시클로덱스트린 (총 240포)홈앤쇼핑,홈앤쇼핑,식품
2025.04.17,01:00,못난이참치 뱃살 400g x 3팩 / 총 1.2kg공영쇼핑,공영쇼핑,식품
2025.04.17,01:00,[최신상] 라이필 더마콜라겐 비오틴맥스 173달톤 6개월분CJ온스타일,CJ온스타일,식품
2025.04.17,01:00,여에스더 리포좀 글루타치온 다이렉트 울트라9x 12박스 (25년 최신상)GS홈쇼핑,GS홈쇼핑,식품
2025.04.17,01:03,테팔1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,생활/건강
2025.04.17,01:20,[디비손보] DB손해보험 프로미라이프 참좋은 운전자보험롯데원티비,롯데원티비,여가/생활편의
2025.04.17,01:31,25SS 인스타일 여성 오가닉 데일리 티셔츠 7종쇼핑엔티,쇼핑엔티,패션의류
2025.04.17,01:31,원핏 제로파우더 12박스 | 원산지 : 상품정보 참조SK스토아,SK스토아,식품
2025.04.17,01:38,[방송에서만] 대웅제약 이지듀 한가인 쿠션 세트ⓝ (앰플최대용량)신세계쇼핑,신세계쇼핑,화장품/미용
2025.04.17,01:39,비비안 미라클 파워슬림 바디수트 3종GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,패션의류
2025.04.17,01:40,더 리얼 ABC주스(230619)_기존가현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.04.17,01:43,검가드 오리지날 S 820ml *4 + 380ml *4 + 100ml *2 + 치약 150g*2+ 20g*2KT알파쇼핑,KT알파쇼핑,생활/건강
2025.04.17,01:45,[이브자리] 라지킹_25SS 프리미엄 블로썸 텐셀모달 베딩풀세트CJ온스타일 플러스,CJ온스타일 플러스,가구/인테리어
2025.04.17,01:50,25SS NEW 뱀부팬츠 3종 여성CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.17,01:55,에디바우어 25SS 오리지날 그래픽 티셔츠 4종 남성CJ온스타일 플러스,CJ온스타일 플러스,스포츠/레저
2025.04.17,02:00,[동지현 PICK] 서포트라이트 25SS 트릭 콤비 선글라스CJ온스타일 플러스,CJ온스타일 플러스,패션잡화
2025.04.17,02:00,정직한농부 흑보리현미칩 25봉공영쇼핑,공영쇼핑,식품
2025.04.17,02:00,제이슨우 25SS 프렌치 린넨 블렌드 홀터넥 니트탑 3종GS홈쇼핑,GS홈쇼핑,패션의류
2025.04.17,02:00,"[컬럼비아] (최초가 139,000원)[컬럼비아] 25SS 여성 옴니쉴드 자켓 1종 + 셋업 2종롯데홈쇼핑",롯데홈쇼핑,패션의류
2025.04.17,02:00,AGK쵸퍼1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,디지털/가전
2025.04.17,02:00,[엘렌느] 25SS 블로썸 세미홀가 니트 4종홈앤쇼핑,홈앤쇼핑,패션의류
2025.04.17,02:00,히트상품 앵콜방송 2부NS홈쇼핑,NS홈쇼핑,식품
2025.04.17,02:00,[아틀리에 골드] ● 24K 골드 거북이 목걸이롯데원티비,롯데원티비,패션잡화
2025.04.17,02:00,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,스포츠/레저
2025.04.17,02:05,[게스 언더웨어] 게스 25SS 여성 에센셜 원피스 2종롯데원티비,롯데원티비,패션의류
2025.04.17,02:05,그루브라임 25SS 플로럴 퍼프 반팔티셔츠 3종CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.17,02:10,[아틀리에 골드] ○ 24K 골드 거북이 목걸이롯데원티비,롯데원티비,패션잡화
2025.04.17,02:10,그루브라임 25SS 여성 쿨에어큐브 반팔티셔츠 4종CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.17,02:11,방송에서만 이가격! 슈틸루스터 헤어스타일러 패키지(그레이/핑크 중 택1) + 스틸거치대 +상품평 시 빅스카프1종SK스토아,SK스토아,화장품/미용
2025.04.17,02:15,[게스 언더웨어] 게스 25SS 여성 에센셜 원피스 2종(B)롯데원티비,롯데원티비,패션의류
2025.04.17,02:15,[이브자리] 라지킹_25SS 프리미엄 블로썸 텐셀모달 베딩풀세트CJ온스타일 플러스,CJ온스타일 플러스,가구/인테리어
2025.04.17,02:20,Ai쇼핑쇼-울시 텐션 올데이 팬츠(250408)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,스포츠/레저
2025.04.17,02:20,[아틀리에 골드] ◆ 24K 골드 거북이 목걸이롯데원티비,롯데원티비,패션잡화
2025.04.17,02:20,25SS NEW 뱀부팬츠 3종 여성CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.17,02:25,Ai쇼핑쇼-이상봉에디션 플라워 스카프/버킷햇(250402)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션잡화
2025.04.17,02:25,에디바우어 25SS 오리지날 그래픽 티셔츠 4종 남성CJ온스타일 플러스,CJ온스타일 플러스,스포츠/레저
2025.04.17,02:25,[게스 언더웨어] 게스 25SS 여성 에센셜 원피스 2종(C)롯데원티비,롯데원티비,패션의류
2025.04.17,02:30,[아틀리에 골드] ◇ 24K 골드 거북이 목걸이롯데원티비,롯데원티비,패션잡화
2025.04.17,02:30,Ai쇼핑쇼-블루코마티 람프시 로퍼(250409)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션잡화
2025.04.17,02:30,[동지현 PICK] 서포트라이트 25SS 트릭 콤비 선글라스CJ온스타일 플러스,CJ온스타일 플러스,패션잡화
2025.04.17,02:31,[한방에 뚫리는]토미로더 팡이야쇼핑엔티,쇼핑엔티,패션의류
2025.04.17,02:33,더플레오 모던 호텔스타일 자카드 차렵침구풀세트 퀸KT알파쇼핑,KT알파쇼핑,가구/인테리어
2025.04.17,02:35,그루브라임 25SS 플로럴 퍼프 반팔티셔츠 3종CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.17,02:35,[LBL] 25SS 실크블렌디드 플라워 아플리케 가디건+하프니트 앙상블롯데홈쇼핑,롯데홈쇼핑,패션의류
2025.04.17,02:35,[게스 언더웨어] 게스 25SS 여성 에센셜 원피스 2종롯데원티비,롯데원티비,패션의류
2025.04.17,02:35,Ai쇼핑쇼-이상봉에디션 플라워 스카프/버킷햇(250402)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션잡화
2025.04.17,02:38,[아트델리] 25년 최신생산★ 1등 선크림 패키지 (아트델리 선크림 50ml x 4개 + 선 워터 100ml + 체험분 15ml) 최다 구성신세계쇼핑,신세계쇼핑,화장품/미용
2025.04.17,02:40,지프 25SS 최신상 썸머 울트라라이트 윈드 테크 자켓 1종GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,패션의류
2025.04.17,02:40,그루브라임 25SS 여성 쿨에어큐브 반팔티셔츠 4종CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.17,02:40,"[최초가79,900]셀렙샵 에디션 스팽글 니트CJ온스타일",CJ온스타일,패션의류
2025.04.17,02:40,[아틀리에 골드] ■ 24K 골드 거북이 목걸이롯데원티비,롯데원티비,패션잡화
2025.04.17,02:45,[게스 언더웨어] 게스 25SS 여성 에센셜 원피스 2종(B)롯데원티비,롯데원티비,패션의류
2025.04.17,02:45,[이브자리] 라지킹_25SS 프리미엄 블로썸 텐셀모달 베딩풀세트CJ온스타일 플러스,CJ온스타일 플러스,가구/인테리어
2025.04.17,02:45,Ai쇼핑쇼-울시 텐션 올데이 팬츠(250408)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,스포츠/레저
2025.04.17,02:45,페리엘리스_남녀공용 프라임 액티브 셋업 4종GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,패션의류
2025.04.17,02:50,25SS NEW 뱀부팬츠 3종 여성CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.17,02:50,아카이브1.61 아이스 프레스토 와이드팬츠(250326)_5분편집현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,스포츠/레저
2025.04.17,02:50,[엘르] ○ 라보떼 로퍼롯데원티비,롯데원티비,패션잡화
2025.04.17,02:51,스케쳐스 25SS 여성 비쿨 슬립온GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,스포츠/레저
2025.04.17,02:51,●골드 카무트효소 12박스● | 원산지 : 상품정보 참조SK스토아,SK스토아,식품
