date,time,broad_info,company_info,category
2025.05.07,00:31,하나 가득담은 3대질환보험(포트메리온5p)SK스토아,SK스토아,여가/생활편의
2025.05.07,00:32,라이나생명 (무)첫날부터 암보험(갱신형)[신세계상품권 증정]쇼핑엔티,쇼핑엔티,여가/생활편의
2025.05.07,00:33,흥국화재_흥Good 모두담은 암보험 PLUS(사은품: 포트메리온5P)KT알파쇼핑,KT알파쇼핑,여가/생활편의
2025.05.07,00:37,[방송에서만] 대웅제약 이지듀 한가인 쿠션 세트 (n)신세계쇼핑,신세계쇼핑,화장품/미용
2025.05.07,00:38,[GS단독] 이연복 등심 탕수육 10세트 (탕수육 10팩 + 소스 10팩)GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,식품
2025.05.07,00:40,안국약품 멜라굿나잇(250417)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.05.07,00:40,[디비손보] DB손해보험 프로미라이프 참좋은 운전자보험롯데원티비,롯데원티비,여가/생활편의
2025.05.07,00:44,가자미1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,식품
2025.05.07,00:45,[FRYE]프라이 이태리 직수입 하프문 숄더백CJ온스타일 플러스,CJ온스타일 플러스,패션잡화
2025.05.07,00:55,"★특별구성 도미솔 왕비김장김치 6kg+제주동삼무김치 6kg(2종,12kg)공영쇼핑",공영쇼핑,식품
2025.05.07,01:00,여에스더 프로테오글리칸2X 다이렉트 20박스CJ온스타일,CJ온스타일,식품
2025.05.07,01:00,현대해상두배받는암보험(금융상품)현대홈쇼핑,현대홈쇼핑,여가/생활편의
2025.05.07,01:00,히트상품 앵콜방송1부NS홈쇼핑,NS홈쇼핑,식품
2025.05.07,01:00,뉴온 시서스 라인 다이어트 8박스GS홈쇼핑,GS홈쇼핑,식품
2025.05.07,01:00,[방송에서만] 유기농 비너지대마종자유 12박스 + 6박스 (총 18개월분)홈앤쇼핑,홈앤쇼핑,식품
2025.05.07,01:00,[쎌게이트] ☆ 반값세일+2박스 더☆[리포좀 인지질 공법]셀게이트  리포좀 글루타치온 골드12박스[2g×30포×12박스]+엘라스틴 글루타치온(2gX30포X2Box)롯데홈쇼핑,롯데홈쇼핑,식품
2025.05.07,01:18,휴럼 비너지 대마종자유 12개월분+6개월분더GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,식품
2025.05.07,01:20,"[JW중외제약] ■관절건강 콘드로이친 뮤코다당 단백 1200 6박스(1박스:1,000 mg x 60정)롯데원티비",롯데원티비,식품
2025.05.07,01:31,☆오직 방송에서만 상품권5만원까지!☆자이글온 통증완화 의료기기_오늘 결제0원SK스토아,SK스토아,디지털/가전
2025.05.07,01:32,[세일] 안국약품 더 블랙 맥주효모 비오틴 (16개월분)쇼핑엔티,쇼핑엔티,식품
2025.05.07,01:33,DB손해보험 (무) 펫블리 반려견 보험(사은품:에어프라이어 5L)KT알파쇼핑,KT알파쇼핑,여가/생활편의
2025.05.07,01:38,"[론칭가 89,000원 →2만원↓] 에디티드 the NEW 재킷 (25SS)신세계쇼핑",신세계쇼핑,패션의류
2025.05.07,01:39,[방송최저가 찬스]원더레그 반투명압박스타킹 스킨4종+블랙2종+랜덤1종[혼합]GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,패션의류
2025.05.07,01:40,더리얼 CCA주스(252028)_기존가현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.05.07,01:44,보람상조1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,여가/생활편의
2025.05.07,01:45,[E] 보랄 듀얼 BLDC 접이식 팬CJ온스타일 플러스,CJ온스타일 플러스,디지털/가전
2025.05.07,01:55,브룩스브라더스 수피마코튼 피케티CJ온스타일 플러스,CJ온스타일 플러스,패션잡화
2025.05.07,02:00,레이첼바커 메도우플라워 밀폐도자기 메가패키지 15종CJ온스타일,CJ온스타일,생활/건강
2025.05.07,02:00,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,패션의류
2025.05.07,02:00,김정배명인새우젓(육젓)500g×4통공영쇼핑,공영쇼핑,식품
2025.05.07,02:00,[캘빈클라인스포츠] 25SS 여성 상의 3종 세트 (자켓+긴팔티+반팔티)롯데홈쇼핑,롯데홈쇼핑,패션의류
2025.05.07,02:00,"[핏플랍] ○ (런칭가 139,000원) LF수입정품 우버니트 스니커즈롯데원티비",롯데원티비,패션잡화
2025.05.07,02:00,[로얄바이올렛 1종 더] 25SS 신영와코루 라이크라쉐이핏 착붙 바디수트 패키지-F51홈앤쇼핑,홈앤쇼핑,패션의류
2025.05.07,02:00,스테파넬 25SS 블라우스 셋업 2PCSGS홈쇼핑,GS홈쇼핑,패션의류
2025.05.07,02:00,히트상품 앵콜방송 2부NS홈쇼핑,NS홈쇼핑,식품
2025.05.07,02:00,보람상조2NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,여가/생활편의
2025.05.07,02:05,지스튜디오 25SS 플랫폼 샌들CJ온스타일 플러스,CJ온스타일 플러스,패션잡화
2025.05.07,02:11,(방송에서만 200ml 증량)화이트 트러플 프라임 인텐시브 세럼 150ml 4병+50ml 3병+리프팅 크림 1개SK스토아,SK스토아,화장품/미용
2025.05.07,02:15,25SS  루루 버클 소가죽 크로스 슬라이드CJ온스타일 플러스,CJ온스타일 플러스,패션잡화
2025.05.07,02:20,김정문알로에 안티에이징 크림(250328)현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,화장품/미용
2025.05.07,02:25,[E] 보랄 듀얼 BLDC 접이식 팬CJ온스타일 플러스,CJ온스타일 플러스,디지털/가전
2025.05.07,02:30,[안나수이] 25SS 트위드 자켓롯데홈쇼핑,롯데홈쇼핑,패션의류
2025.05.07,02:30,닥터린 식물성 멜라토닌 함유 멜라바인 12박스+6박스더GS홈쇼핑,GS홈쇼핑,식품
2025.05.07,02:31,헤르젠 올스텐 찜기마스터쇼핑엔티,쇼핑엔티,디지털/가전
2025.05.07,02:33,보다조은 폴리머 물걸레 청소기(BDJL-601)KT알파쇼핑,KT알파쇼핑,디지털/가전
2025.05.07,02:35,브룩스브라더스 수피마코튼 피케티CJ온스타일 플러스,CJ온스타일 플러스,패션잡화
2025.05.07,02:38,"[론칭가79,900원→2만원↓] 블루핏 커브드 데님 2종신세계쇼핑",신세계쇼핑,패션의류
2025.05.07,02:39,[게스 언더웨어] 24FW 여성 울트라 소프트 드로즈 6종 패키지롯데원티비,롯데원티비,패션의류
2025.05.07,02:40,비비안1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,패션의류
