date,time,broad_info,company_info,category
2025.04.18,00:31,(방송에서만 ars2만원)NEW 여에스더 리포좀 글루타치온 다이렉트 울트라 9X_12박스 | 원산지 : 상품정보 참조SK스토아,SK스토아,식품
2025.04.18,00:37,(최신상) 여에스더 리포좀 글루타치온  울트라9X 12박스 (370mg*30매*12박스)신세계쇼핑,신세계쇼핑,식품
2025.04.18,00:38,[GS단독 원더브라]25SS 최신상 NEW라이트 원더핏 브라팬티 5세트GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,패션의류
2025.04.18,00:40,쇼킹20-지베르니 24S/S 레인점퍼(240527)_29버전현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션의류
2025.04.18,00:40,[보원] ☆방송중에만 추가구성 패치500매☆ 보원 통증자바패치 근육통완화 의료기기롯데원티비,롯데원티비,생활/건강
2025.04.18,00:40,이종임곱창전골1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,식품
2025.04.18,00:45,[방문상담완료시 두유제조기]ABL생명 톡톡튀는 여성건강보험CJ온스타일 플러스,CJ온스타일 플러스,여가/생활편의
2025.04.18,01:00,살사라진혈당컷양춘사(건강식품)현대홈쇼핑,현대홈쇼핑,식품
2025.04.18,01:00,2024 가족 경북 보조개사과(부사) 4.5kg *1box공영쇼핑,공영쇼핑,식품
2025.04.18,01:00,[방송에서만 18박스+1박스 더]데이즈온 원데이 알파시클로 덱스트린홈앤쇼핑,홈앤쇼핑,식품
2025.04.18,01:00,락토핏 코어맥스유산균 180포x3통(총540포)+인지력케어 1통GS홈쇼핑,GS홈쇼핑,식품
2025.04.18,01:00,"★한예슬착용★[론칭가168,000원]렉켄 아이코닉 키클리 스니커즈CJ온스타일 플러스",CJ온스타일 플러스,패션잡화
2025.04.18,01:00,히트상품 앵콜방송1부NS홈쇼핑,NS홈쇼핑,생활/건강
2025.04.18,01:00,데이즈온 원데이 알파시클로덱스트린(250319)_재편집현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,식품
2025.04.18,01:00,[숀리] ★방송에서만 2만원 SALE★ 숀리 스텝밀 천국의 계단 계단운동기 T260롯데홈쇼핑,롯데홈쇼핑,스포츠/레저
2025.04.18,01:20,[LBL] ○25SS 실크캐시미어 라운드넥 7부슬리브니트롯데원티비,롯데원티비,패션의류
2025.04.18,01:31,캐나다 자숙랍스터 로얄사이즈 3미 (마리당 600g~800g내외) + 레몬스윗칠리소스 1병 | 원산지 : 상품정보 참조SK스토아,SK스토아,식품
2025.04.18,01:38,"[100％콜라겐, 방송에서만 2개월분 더] 더 콜라겐 100 12개월분 (CP)신세계쇼핑",신세계쇼핑,식품
2025.04.18,01:39,[방송최저가 찬스]원더레그 반투명압박스타킹 스킨4종+블랙2종+랜덤1종[혼합]GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,패션의류
2025.04.18,01:40,노비타비데 1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,생활/건강
2025.04.18,01:40,신영와코루 로맨틱블룸 데일리 브라팬티(250406)_재편집/형성현대홈쇼핑 플러스샵,현대홈쇼핑 플러스샵,패션의류
2025.04.18,01:45,더엣지 25SS 린넨 블렌디드 반팔 자켓CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.18,01:55,★25최신상 CK 리미티드 에디션 드로즈CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.18,02:00,[공식수입정품] 아쉬(ASH) LUX 에어힐 스니커즈롯데원티비,롯데원티비,패션잡화
2025.04.18,02:00,"[최초가79,900]셀렙샵에디션 럭셔리 자카드 트래블셋업 2종CJ온스타일",CJ온스타일,패션의류
2025.04.18,02:00,듀얼소닉 이펙트 집중초음파 탄력기기(핑크/스카이블루/브라운)GS홈쇼핑,GS홈쇼핑,디지털/가전
2025.04.18,02:00,[온플] 칼라거펠트 25SS 아세테이트 스커트팬츠CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.18,02:00,히트상품 앵콜방송 2부NS홈쇼핑,NS홈쇼핑,식품
2025.04.18,02:00,[SK]프리미엄 썸머가든 모달X냉감 침구 풀세트롯데홈쇼핑,롯데홈쇼핑,가구/인테리어
2025.04.18,02:00,★예미정★ 진짜 불맛불고기 12팩공영쇼핑,공영쇼핑,식품
2025.04.18,02:00,노비타비데 2NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,생활/건강
2025.04.18,02:00,[방송중에만] 닥터린 멜라바인 30정X12박스 + 6박스 (18개월분)홈앤쇼핑,홈앤쇼핑,식품
2025.04.18,02:11,★SK 스토아 단독★ 남성 H2 라이크라 셋업+소로나티셔츠SK스토아,SK스토아,스포츠/레저
2025.04.18,02:15,더엣지 25SS 프렌치린넨100 반팔자켓CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.18,02:20,[미리주문 10%] 럭키브랜드 25SS 에스닉 썸머 셋업 2종CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.18,02:20,[테드베이커] 테드베이커 25SS 여성 린넨블렌디드 반팔티셔츠 4종롯데원티비,롯데원티비,패션의류
2025.04.18,02:25,킹 K 수퍼킹겸용 크리스피바바 양모워싱 스프레드 세트CJ온스타일 플러스,CJ온스타일 플러스,가구/인테리어
2025.04.18,02:25,[스케쳐스] O 스케쳐스 여성 고워크 비쿨 슬립온롯데원티비,롯데원티비,패션잡화
2025.04.18,02:30,[테드베이커] 테드베이커 25SS 여성 린넨블렌디드 반팔티셔츠 4종(A)롯데원티비,롯데원티비,패션의류
2025.04.18,02:30,"[베네통스포츠] (최초가 169,000원)[베네통스포츠] 25SS 여성 카라 니트 3종롯데홈쇼핑",롯데홈쇼핑,패션의류
2025.04.18,02:35,[스케쳐스] B 스케쳐스 여성 고워크 비쿨 슬립온롯데원티비,롯데원티비,패션잡화
2025.04.18,02:35,★25최신상 CK 리미티드 에디션 드로즈CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.18,02:38,♥ 예쁜눈 패키지 ♥ [기본] 신데렐라스토리 에어볼륨 마스카라 5개 + 아이라이너 2개 + (포토상품평) 아이패치 1개신세계쇼핑,신세계쇼핑,화장품/미용
2025.04.18,02:40,[테드베이커] 테드베이커 25SS 여성 린넨블렌디드 반팔티셔츠 4종(B)롯데원티비,롯데원티비,패션의류
2025.04.18,02:40,[일시불2만원]럭키브랜드 24FW 리브드 스웨이드 패치 풀오버 3종CJ온스타일,CJ온스타일,패션의류
2025.04.18,02:40,닉스 NIX 25SS 최신상 여성 보이브렌드 배기핏 마 블렌디드 썸머 데님 2종 세트GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,패션의류
2025.04.18,02:40,다시보는 인기상품(재)현대홈쇼핑,현대홈쇼핑,화장품/미용
2025.04.18,02:40,꽃게장1NS홈쇼핑 샵플러스,NS홈쇼핑 샵플러스,식품
2025.04.18,02:40,[온플] 칼라거펠트 25SS 아세테이트 스커트팬츠CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.18,02:43,모나리자 홈앤코튼 시그니처 화장지 30롤 4팩 120롤KT알파쇼핑,KT알파쇼핑,생활/건강
2025.04.18,02:45,[스케쳐스] C 스케쳐스 여성 고워크 비쿨 슬립온롯데원티비,롯데원티비,패션잡화
2025.04.18,02:50,[테드베이커] 테드베이커 25SS 여성 린넨블렌디드 반팔티셔츠 4종롯데원티비,롯데원티비,패션의류
2025.04.18,02:51,엔니튜드 25SS 린넨 크로셰 카라 니트3종GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,패션의류
2025.04.18,02:51,(완벽더블 방송에서만 이 가격) 혁명티슈 6통 세트 (1통/85매)SK스토아,SK스토아,생활/건강
2025.04.18,02:55,[스케쳐스] O 스케쳐스 여성 고워크 비쿨 슬립온롯데원티비,롯데원티비,패션잡화
2025.04.18,02:55,더엣지 25SS 프렌치린넨100 반팔자켓CJ온스타일 플러스,CJ온스타일 플러스,패션의류
2025.04.18,02:56,김서룡 25SS NEW 홀터넥 원피스 Ver.2GS홈쇼핑 마이샵,GS홈쇼핑 마이샵,패션의류
2025.04.18,03:00,[테드베이커] 테드베이커 25SS 여성 린넨블렌디드 반팔티셔츠 4종(A)롯데원티비,롯데원티비,패션의류
